ID_juge,completed,sex,selfDesc,annee,mois,level_studies,daltonisme,countries,hobby,freqexpo,date_connect,time_connect,validation,IP_vierge,commentaires
CAMO_8956_2256,yes,F,NULL,2003,6,High_School,no,United States of America,parfois,An,26/02/22,04:21:53 AM,0,oui,NULL
CAMO_8174_2256,yes,F,NULL,1999,3,Licence_Licence-LMD_Licence_professionnelle_(Bac_+_3) ,no,France,parfois,An,26/02/22,05:14:36 PM,0,oui,NULL
CAMO_2002_2256,yes,H,NULL,2003,3,High_School,no,United States of America,non,An,26/02/22,05:39:27 PM,0,oui,BIOLstudent
CAMO_7546_2256,yes,F,NULL,1998,7,Assoc_Degree_or_Bachelors_Degree,no,United States of America,souvent,An,26/02/22,06:03:16 PM,0,oui,BIOLstudent
CAMO_1658_2256,yes,H,NULL,2002,8,High_School,no,United States of America,parfois,Jamais,26/02/22,07:53:40 PM,0,oui,NULL
CAMO_9290_2256,no,F,NULL,1995,5,Maitrise_Master_DEA_DESS_Diplome_dingénieur_(Bac_+_4_ou_Bac_+_5),no,France,NULL,NULL,26/02/22,08:05:28 PM,0,oui,NULL
CAMO_6935_2256,no,H,NULL,1947,7,DEUG_BTS_DUT_DEUST_(Bac_+_2),no,France,NULL,NULL,26/02/22,08:16:13 PM,0,non,double_attempt
CAMO_2900_2256,no,H,NULL,1947,7,DEUG_BTS_DUT_DEUST_(Bac_+_2),no,France,NULL,NULL,26/02/22,08:23:27 PM,0,non,double_attempt
CAMO_373_2256,no,F,NULL,1994,11,Maitrise_Master_DEA_DESS_Diplome_dingénieur_(Bac_+_4_ou_Bac_+_5),no,Belgique,NULL,NULL,26/02/22,09:38:58 PM,0,oui,NULL
CAMO_1105_2256,yes,F,NULL,2000,8,High_School,no,United States of America,parfois,An,26/02/22,09:42:53 PM,0,oui,NULL
CAMO_8891_2256,yes,F,NULL,1987,NA,Maitrise_Master_DEA_DESS_Diplome_dingénieur_(Bac_+_4_ou_Bac_+_5),no,France,parfois,An,26/02/22,11:31:39 PM,0,oui,NULL
CAMO_3365_2257,yes,F,NULL,2002,11,Assoc_Degree_or_Bachelors_Degree,no,United States of America,parfois,An,27/02/22,01:49:55 AM,0,oui,NULL
CAMO_141_2257,yes,F,NULL,2002,12,High_School,no,United States of America,parfois,Jamais,27/02/22,02:10:22 AM,0,oui,BIOLstudent
CAMO_4985_2257,yes,H,NULL,2002,9,High_School,no,United States of America,parfois,Jamais,27/02/22,02:22:54 AM,0,oui,NULL
CAMO_1089_2257,yes,F,NULL,1999,11,High_School,no,United States of America,non,An,27/02/22,04:39:40 AM,0,oui,NULL
CAMO_3466_2257,yes,F,NULL,2003,8,High_School,no,United States of America,non,An,27/02/22,06:38:49 AM,0,oui,BIOLstudent
CAMO_2311_2257,yes,F,NULL,1986,7,Graduate Degree ,no,United States of America,parfois,An,27/02/22,07:04:47 AM,0,oui,NULL
CAMO_5911_2257,yes,F,NULL,1946,7,DEUG_BTS_DUT_DEUST_(Bac_+_2),no,France,parfois,An,27/02/22,01:19:46 PM,0,oui,double_attempt
CAMO_405_2257,yes,F,NULL,2003,9,Assoc_Degree_or_Bachelors_Degree,no,United States of America,non,An,27/02/22,07:20:11 PM,0,oui,BIOLstudent
CAMO_1008_2257,yes,F,NULL,2000,2,Assoc_Degree_or_Bachelors_Degree,no,United States of America,non,Jamais,27/02/22,08:10:55 PM,0,oui,BIOLstudent
CAMO_5093_2257,yes,F,NULL,2003,7,High_School,no,United States of America,souvent,An,27/02/22,09:13:18 PM,0,oui,BIOLstudent
CAMO_2399_2257,yes,H,NULL,2006,8,High_School,no,United States of America,parfois,Jamais,27/02/22,09:14:57 PM,0,non,NULL
CAMO_8274_2257,yes,F,NULL,2003,2,High_School,no,United States of America,parfois,An,27/02/22,10:47:54 PM,0,oui,BIOLstudent
CAMO_8088_2257,yes,H,NULL,2000,12,High_School,no,United States of America,non,Jamais,27/02/22,11:56:23 PM,0,oui,BIOLstudent
CAMO_2335_2258,no,F,NULL,2003,3,High_School,no,United States of America,NULL,NULL,28/02/22,01:50:21 AM,0,non,NULL
CAMO_3260_2258,yes,F,NULL,2003,7,High_School,no,United States of America,non,An,28/02/22,02:45:57 AM,0,non,NULL
CAMO_6738_2258,no,F,NULL,2001,7,High_School,no,United States of America,NULL,NULL,28/02/22,03:12:20 AM,0,oui,NULL
CAMO_8563_2258,yes,H,NULL,1993,3,Graduate Degree ,no,Canada,souvent,An,28/02/22,03:50:07 AM,0,oui,NULL
CAMO_7241_2258,no,F,NULL,2003,2,High_School,no,United States of America,NULL,NULL,28/02/22,03:57:58 AM,0,non,NULL
CAMO_989_2258,yes,H,NULL,2003,6,High_School,no,United States of America,parfois,An,28/02/22,03:59:31 AM,0,oui,BIOLstudent
CAMO_3358_2258,yes,F,NULL,1986,2,Assoc_Degree_or_Bachelors_Degree,no,United States of America,non,An,28/02/22,04:06:08 AM,0,oui,NULL
CAMO_995_2258,yes,F,NULL,2001,7,High_School,no,United States of America,parfois,An,28/02/22,04:15:58 AM,0,oui,BIOLstudent
CAMO_3500_2258,yes,H,NULL,2003,10,High_School,no,United States of America,non,An,28/02/22,05:00:42 AM,0,oui,BIOLstudent
CAMO_9019_2258,yes,F,NULL,2003,5,High_School,no,United States of America,parfois,An,28/02/22,07:08:44 AM,0,oui,BIOLstudent
CAMO_6064_2258,yes,NA,NULL,1905,11,Sin_estudios,yes,hispano,non,Hebdo,28/02/22,08:15:48 AM,0,non,NULL
CAMO_9591_2258,no,H,NULL,1999,10,DEUG_BTS_DUT_DEUST_(Bac_+_2),no,France,NULL,NULL,28/02/22,09:43:28 AM,0,oui,NULL
CAMO_1377_2258,yes,F,NULL,2003,9,High_School,no,United States of America,parfois,An,28/02/22,03:09:57 PM,0,non,NULL
CAMO_3561_2258,yes,F,NULL,2002,8,Assoc_Degree_or_Bachelors_Degree,no,United States of America,parfois,Jamais,28/02/22,03:19:14 PM,0,oui,BIOLstudent
CAMO_7138_2258,yes,F,NULL,2003,3,High_School,no,United States of America,parfois,Jamais,28/02/22,03:42:16 PM,0,oui,BIOLstudent
CAMO_1078_2258,yes,H,NULL,2001,3,High_School,no,United States of America,parfois,Jamais,28/02/22,04:02:46 PM,0,oui,NULL
CAMO_1328_2258,no,F,NULL,2002,2,High_School,no,United States of America,NULL,NULL,28/02/22,04:06:29 PM,0,oui,NULL
CAMO_7324_2258,yes,F,NULL,2002,2,High_School,no,United States of America,non,Jamais,28/02/22,04:12:58 PM,0,oui,BIOLstudent/double attempt
CAMO_6376_2258,yes,H,NULL,2002,2,Assoc_Degree_or_Bachelors_Degree,no,United States of America,souvent,An,28/02/22,04:25:30 PM,0,oui,BIOLstudent
CAMO_2842_2258,yes,F,NULL,2002,5,High_School,no,United States of America,non,An,28/02/22,05:24:20 PM,0,oui,NULL
CAMO_2244_2258,yes,F,NULL,1992,9,Graduate Degree ,no,United States of America,souvent,An,28/02/22,05:50:48 PM,0,non,NULL
CAMO_4355_2258,no,F,NULL,1990,7,Graduate Degree ,no,United States of America,NULL,NULL,28/02/22,06:39:44 PM,0,oui,NULL
CAMO_6657_2258,yes,H,NULL,2003,3,High_School,no,United States of America,non,Jamais,28/02/22,07:26:49 PM,0,oui,BIOLstudent
CAMO_1507_2258,yes,H,NULL,2003,3,High_School,no,United States of America,non,Jamais,28/02/22,07:40:26 PM,0,non,NULL
CAMO_508_2258,yes,F,NULL,2002,5,High_School,no,United States of America,parfois,An,28/02/22,08:57:29 PM,0,oui,BIOLstudent
CAMO_8620_2258,no,F,NULL,1995,12,Graduate Degree ,no,Brazil,NULL,NULL,28/02/22,11:35:45 PM,0,oui,NULL
CAMO_9239_2259,yes,NB,NULL,2003,1,High_School,no,United States of America,parfois,An,01/03/22,03:09:30 AM,0,non,NULL
CAMO_9218_2259,yes,F,NULL,2003,8,Assoc_Degree_or_Bachelors_Degree,no,United States of America,non,An,01/03/22,05:06:30 AM,0,oui,BIOLstudent
CAMO_1775_2259,yes,F,NULL,2002,12,High_School,no,United States of America,non,Jamais,01/03/22,05:12:17 AM,0,oui,BIOLstudent
CAMO_7953_2259,no,H,NULL,2000,1,Maitrise_Master_DEA_DESS_Diplome_dingénieur_(Bac_+_4_ou_Bac_+_5),no,France,NULL,NULL,01/03/22,11:24:31 AM,0,non,double_attempt
CAMO_2501_2259,yes,H,NULL,2000,1,Maitrise_Master_DEA_DESS_Diplome_dingénieur_(Bac_+_4_ou_Bac_+_5),no,France,souvent,Mens,01/03/22,11:42:39 AM,0,oui,double_attempt / Good luck !!
CAMO_312_2259,yes,F,NULL,1986,2,Doctorat_(Bac_+_8),no,France,parfois,Mens,01/03/22,02:03:17 PM,0,oui,NULL
CAMO_8018_2259,yes,F,NULL,1964,12,Doctorat_(Bac_+_8),no,France,souvent,Mens,01/03/22,04:07:28 PM,0,oui,NULL
CAMO_9038_2259,no,F,NULL,2003,4,High_School,no,United States of America,NULL,NULL,01/03/22,08:05:55 PM,0,oui,NULL
CAMO_1783_2259,yes,F,NULL,1989,8,Assoc_Degree_or_Bachelors_Degree,no,United States of America,parfois,Jamais,01/03/22,10:00:48 PM,0,oui,NULL
CAMO_8051_2259,yes,F,NULL,2003,4,High_School,no,United States of America,souvent,Mens,01/03/22,10:27:24 PM,0,oui,BIOLstudent
CAMO_4862_2260,yes,H,NULL,2005,NA,High_School,yes,United States of America,souvent,Jamais,02/03/22,02:16:14 AM,0,oui,BIOLstudent
CAMO_5855_2260,yes,F,NULL,1991,1,Maitrise_Master_DEA_DESS_Diplome_dingénieur_(Bac_+_4_ou_Bac_+_5),no,France,non,Jamais,02/03/22,11:41:02 AM,0,oui,NULL
CAMO_9662_2260,yes,F,NULL,1989,10,Doctorat_(Bac_+_8),no,France,parfois,An,02/03/22,12:52:58 PM,0,non,NULL
CAMO_6852_2260,yes,NB,NULL,2005,11,Bac_general_technologique_professionnel_ou_equivalent,no,franco,parfois,Jamais,02/03/22,03:06:08 PM,0,oui,NULL
CAMO_7209_2260,yes,F,NULL,1999,11,High_School,no,United States of America,non,An,02/03/22,04:12:15 PM,0,non,NULL
CAMO_962_2260,yes,SD,NULL,2003,10,Bac_general_technologique_professionnel_ou_equivalent,no,France,souvent,An,02/03/22,04:48:57 PM,0,oui,NULL
CAMO_6672_2260,no,F,NULL,2006,6,Brevet_des_colleges_BEPC,no,franco,NULL,NULL,02/03/22,05:46:01 PM,0,oui,NULL
CAMO_6871_2260,yes,F,NULL,2002,9,High_School,no,United States of America,non,An,02/03/22,07:09:33 PM,0,non,NULL
CAMO_9281_2260,no,H,NULL,1995,4,Assoc_Degree_or_Bachelors_Degree,no,United States of America,NULL,NULL,02/03/22,10:35:04 PM,0,oui,NULL
CAMO_1492_2260,yes,F,NULL,2001,4,High_School,no,United States of America,parfois,Jamais,02/03/22,11:16:09 PM,0,oui,NULL
CAMO_5046_2261,yes,F,NULL,1997,10,Assoc_Degree_or_Bachelors_Degree,no,United States of America,parfois,An,03/03/22,12:29:21 AM,0,oui,NULL
CAMO_9884_2261,yes,F,NULL,2001,9,Assoc_Degree_or_Bachelors_Degree,no,United States of America,non,Jamais,03/03/22,02:55:00 AM,0,non,NULL
CAMO_8720_2261,yes,F,NULL,2001,2,High_School,no,United States of America,parfois,Jamais,03/03/22,02:55:30 AM,0,oui,"This was really interesting, I think the background accompanying the preferences task affected the way I responded. Good luck!"
CAMO_6399_2261,no,H,NULL,1993,12,Brevet_des_colleges_BEPC,no,Tanzanie,NULL,NULL,03/03/22,03:09:36 PM,0,oui,BIOLstudent
CAMO_6384_2261,no,H,NULL,1993,12,Assoc_Degree_or_Bachelors_Degree,no,Tanzania,NULL,NULL,03/03/22,03:17:25 PM,0,non,NULL
CAMO_8512_2261,yes,F,NULL,2002,1,High_School,no,United States of America,souvent,An,03/03/22,06:17:34 PM,0,oui,BIOLstudent
CAMO_5841_2261,no,NA,NULL,2006,6,Brevet_des_colleges_BEPC,no,France,NULL,NULL,03/03/22,07:29:12 PM,0,non,NULL
CAMO_8449_2261,yes,F,NULL,2004,8,Brevet_des_colleges_BEPC,no,France,parfois,An,03/03/22,08:25:32 PM,0,oui,NULL
CAMO_5596_2261,yes,H,NULL,1988,3,Assoc_Degree_or_Bachelors_Degree,no,United States of America,parfois,An,03/03/22,08:34:20 PM,0,oui,NULL
CAMO_1002_2261,yes,F,NULL,1991,3,Maitrise_Master_DEA_DESS_Diplome_dingénieur_(Bac_+_4_ou_Bac_+_5),no,France,souvent,Mens,03/03/22,11:53:49 PM,0,oui,NULL
CAMO_7068_2262,yes,F,NULL,1971,9,Licence_Licence-LMD_Licence_professionnelle_(Bac_+_3) ,no,France,non,An,04/03/22,05:11:03 PM,0,oui,NULL
CAMO_6765_2262,no,F,NULL,2004,9,Brevet_des_colleges_BEPC,no,France,NULL,NULL,04/03/22,10:01:23 PM,0,oui,NULL
CAMO_4372_2262,yes,F,NULL,2002,11,High_School,no,United States of America,non,Jamais,04/03/22,10:06:53 PM,0,oui,BIOLstudent
CAMO_8204_2263,yes,H,NULL,2003,2,Bac_general_technologique_professionnel_ou_equivalent,no,France,parfois,Jamais,05/03/22,05:09:35 PM,0,oui,NULL
CAMO_3359_2263,no,NA,NULL,1996,8,DEUG_BTS_DUT_DEUST_(Bac_+_2),no,Azerbaidjan,NULL,NULL,05/03/22,05:51:43 PM,0,oui,NULL
CAMO_6131_2264,yes,H,NULL,1998,9,Maitrise_Master_DEA_DESS_Diplome_dingénieur_(Bac_+_4_ou_Bac_+_5),no,France,non,Jamais,06/03/22,01:37:22 PM,0,oui,NULL
CAMO_4223_2264,yes,F,NULL,1999,1,Licence_Licence-LMD_Licence_professionnelle_(Bac_+_3) ,no,France,parfois,An,06/03/22,07:58:41 PM,0,oui,NULL
CAMO_6203_2265,yes,F,NULL,2000,1,High_School,no,United States of America,Quotidiennement,An,07/03/22,08:30:07 AM,0,oui,double-attempt/BIOLstudent
CAMO_8930_2265,yes,F,NULL,2000,1,High_School,no,United States of America,Quotidiennement,An,07/03/22,08:37:46 AM,0,non,double-attempt/BIOLstudent
CAMO_9946_2265,yes,F,NULL,1998,3,Maitrise_Master_DEA_DESS_Diplome_dingénieur_(Bac_+_4_ou_Bac_+_5),no,France,souvent,An,07/03/22,09:37:36 AM,0,non,NULL
CAMO_106_2265,yes,H,NULL,2003,3,High_School,no,United States of America,parfois,Jamais,07/03/22,04:54:55 PM,0,oui,BIOLstudent
CAMO_9872_2265,yes,F,NULL,2002,12,Assoc_Degree_or_Bachelors_Degree,no,United States of America,souvent,An,07/03/22,06:12:46 PM,0,oui,BIOLstudent
CAMO_5074_2265,yes,F,NULL,1994,2,Maitrise_Master_DEA_DESS_Diplome_dingénieur_(Bac_+_4_ou_Bac_+_5),no,France,Quotidiennement,Jamais,07/03/22,10:35:48 PM,0,oui,NULL
CAMO_8804_2266,yes,F,NULL,2001,9,Maitrise_Master_DEA_DESS_Diplome_dingénieur_(Bac_+_4_ou_Bac_+_5),no,France,parfois,An,08/03/22,09:35:33 AM,0,oui,NULL
CAMO_6527_2266,yes,F,NULL,1992,2,Maitrise_Master_DEA_DESS_Diplome_dingénieur_(Bac_+_4_ou_Bac_+_5),no,France,parfois,Mens,08/03/22,12:00:49 PM,0,oui,NULL
CAMO_9292_2266,no,H,NULL,2001,9,Licence_Licence-LMD_Licence_professionnelle_(Bac_+_3) ,no,France,NULL,NULL,08/03/22,03:50:06 PM,0,non,NULL
CAMO_7964_2266,yes,F,NULL,2003,12,Brevet_des_colleges_BEPC,no,NULL (essai),souvent,An,08/03/22,04:54:30 PM,0,oui,BIOLstudent
CAMO_8668_2266,yes,F,NULL,2005,10,CEP_aucun_diplome,no,France,non,Jamais,08/03/22,05:45:51 PM,0,oui,NULL
CAMO_6640_2266,yes,F,NULL,2000,9,Maitrise_Master_DEA_DESS_Diplome_dingénieur_(Bac_+_4_ou_Bac_+_5),no,Belgique,parfois,An,08/03/22,10:27:24 PM,0,oui,NULL
CAMO_9693_2267,yes,F,NULL,1999,1,High_School,no,United States of America,Quotidiennement,An,09/03/22,07:23:51 AM,0,non,NULL
CAMO_1133_2267,no,F,NULL,1996,1,Maitrise_Master_DEA_DESS_Diplome_dingénieur_(Bac_+_4_ou_Bac_+_5),no,France,NULL,NULL,09/03/22,03:19:32 PM,0,oui,NULL
CAMO_4234_2267,no,F,NULL,2002,8,High_School,no,United States of America,NULL,NULL,09/03/22,04:17:24 PM,0,non,NULL
CAMO_2748_2267,yes,F,NULL,2003,2,High_School,no,United States of America,parfois,An,09/03/22,06:39:57 PM,0,oui,BIOLstudent
CAMO_3953_2268,yes,F,NULL,2003,8,Assoc_Degree_or_Bachelors_Degree,no,United States of America,non,Jamais,10/03/22,06:38:21 AM,0,oui,BIOLstudent
CAMO_5351_2268,yes,F,NULL,1956,5,Licence_Licence-LMD_Licence_professionnelle_(Bac_+_3) ,no,Belgique,Quotidiennement,Hebdo,10/03/22,08:43:12 AM,0,oui,NULL
CAMO_7129_2268,no,F,NULL,2001,10,High_School,no,United States of America,NULL,NULL,10/03/22,02:41:58 PM,0,oui,NULL
CAMO_7423_2268,yes,F,NULL,1998,5,High_School,no,United States of America,non,Jamais,10/03/22,02:54:33 PM,0,oui,NULL
CAMO_7613_2269,no,F,NULL,2000,9,Maitrise_Master_DEA_DESS_Diplome_dingénieur_(Bac_+_4_ou_Bac_+_5),no,Belgique,NULL,NULL,11/03/22,10:22:11 AM,0,oui,NULL
CAMO_5756_2269,yes,H,NULL,2000,9,Assoc_Degree_or_Bachelors_Degree,no,United States of America,parfois,Jamais,11/03/22,04:20:04 PM,0,oui,BIOLstudent
CAMO_3607_2270,yes,F,NULL,1998,2,Maitrise_Master_DEA_DESS_Diplome_dingénieur_(Bac_+_4_ou_Bac_+_5),no,France,non,An,12/03/22,11:43:33 AM,0,oui,NULL
CAMO_2988_2282,no,F,NA,1997,9,Maitrise_Master_DEA_DESS_Diplome_dingénieur_(Bac_+_4_ou_Bac_+_5),no,France,NULL,NULL,24/03/22,09:57:27 PM,0,oui,NULL
CAMO_8056_2282,yes,F,NA,1997,9,Maitrise_Master_DEA_DESS_Diplome_dingénieur_(Bac_+_4_ou_Bac_+_5),no,France,parfois,Jamais,24/03/22,10:07:04 PM,0,non,NULL
CAMO_967_2282,yes,F,NA,2002,3,High_School,no,Etats-Unis,Quotidiennement,Mens,24/03/22,10:38:04 PM,0,oui,BIOLstudent
CAMO_9375_2282,yes,F,NA,2003,2,Assoc_Degree_or_Bachelors_Degree,no,Etats-Unis,parfois,Mens,24/03/22,11:16:10 PM,0,oui,BIOLstudent
CAMO_3653_2283,yes,F,NA,1999,7,Assoc_Degree_or_Bachelors_Degree,no,,parfois,An,25/03/22,05:24:21 AM,0,oui,NULL
CAMO_6409_2283,yes,F,NA,2003,3,High_School,yes,,parfois,Jamais,25/03/22,04:54:08 PM,0,oui,NULL
CAMO_7103_2283,yes,F,NA,1981,4,Graduate Degree ,no,,Quotidiennement,Mens,25/03/22,06:00:25 PM,0,oui,NULL
CAMO_1394_2283,yes,H,NA,2003,4,High_School,no,Etats-Unis,parfois,Jamais,25/03/22,07:15:50 PM,0,oui,BIOLstudent
CAMO_6215_2283,yes,H,NA,2001,5,High_School,no,Etats-Unis,non,Jamais,25/03/22,07:38:11 PM,0,oui,BIOLstudent
CAMO_1169_2283,yes,H,NA,2003,3,High_School,no,Etats-Unis,parfois,Jamais,25/03/22,08:38:35 PM,0,oui,BIOLstudent
CAMO_1324_2284,yes,H,NA,2003,7,High_School,no,,parfois,An,26/03/22,01:19:30 AM,0,oui,NULL
CAMO_8857_2284,yes,F,NA,2002,5,Assoc_Degree_or_Bachelors_Degree,no,Etats-Unis,non,An,26/03/22,02:33:26 AM,0,oui,BIOLstudent
CAMO_3529_2284,yes,F,NA,1998,11,Assoc_Degree_or_Bachelors_Degree,no,Etats-Unis,souvent,Jamais,26/03/22,08:38:54 AM,0,oui,BIOLstudent
CAMO_9469_2284,yes,H,NA,1997,2,Assoc_Degree_or_Bachelors_Degree,no,,non,Jamais,26/03/22,08:32:05 PM,0,oui,I'm happy to be apart of this study.
CAMO_2529_2285,yes,H,NA,1999,5,Assoc_Degree_or_Bachelors_Degree,no,,parfois,An,27/03/22,12:56:45 AM,0,oui,NULL
CAMO_7609_2285,yes,H,NA,1999,5,Assoc_Degree_or_Bachelors_Degree,no,,parfois,An,27/03/22,01:04:32 AM,0,non,NULL
CAMO_4860_2285,yes,F,NA,2001,4,High_School,no,,non,Jamais,27/03/22,01:26:35 AM,0,oui,NULL
CAMO_829_2285,yes,F,NA,2003,9,High_School,no,Etats-Unis,parfois,An,27/03/22,04:31:26 PM,0,oui,BIOLstudent
CAMO_4061_2285,yes,F,NA,2003,9,High_School,no,,non,Jamais,27/03/22,04:53:03 PM,0,oui,NULL
CAMO_8080_2285,yes,F,NA,2002,8,Assoc_Degree_or_Bachelors_Degree,no,Etats-Unis,souvent,An,27/03/22,05:37:15 PM,0,oui,BIOLstudent
CAMO_3768_2285,no,F,NA,2001,10,High_School,no,,NULL,NULL,27/03/22,05:59:29 PM,0,oui,NULL
CAMO_3747_2285,yes,H,NA,2001,4,High_School,no,,parfois,Jamais,27/03/22,07:18:22 PM,0,oui,NULL
CAMO_5340_2286,yes,H,NA,2000,10,Assoc_Degree_or_Bachelors_Degree,no,,parfois,An,28/03/22,03:13:08 AM,0,non,NULL
CAMO_858_2286,yes,NB,NA,2001,11,High_School,no,,parfois,Mens,28/03/22,05:15:16 PM,0,non,NULL
CAMO_9826_2286,yes,F,NA,2001,1,High_School,no,Etats-Unis,non,An,28/03/22,07:54:46 PM,0,oui,BIOLstudent
CAMO_1052_2287,yes,SD,NA,1997,1,Assoc_Degree_or_Bachelors_Degree,no,,non,An,29/03/22,02:35:37 AM,0,non,NULL
CAMO_1218_2287,no,H,NA,1998,11,Assoc_Degree_or_Bachelors_Degree,no,,NULL,NULL,29/03/22,04:24:09 AM,0,oui,NULL
CAMO_3135_2287,yes,H,NA,2003,1,High_School,no,Etats-Unis,parfois,Jamais,29/03/22,05:25:33 PM,0,oui,BIOLstudent
CAMO_3692_2287,yes,H,NA,2003,6,High_School,no,Etats-Unis,parfois,Jamais,29/03/22,06:58:49 PM,0,oui,BIOLstudent
CAMO_7314_2287,yes,H,NA,1991,8,Graduate Degree ,no,,parfois,Mens,29/03/22,07:43:29 PM,0,oui,NULL
CAMO_7715_2288,yes,F,NA,2003,3,High_School,no,Etats-Unis,non,An,30/03/22,03:19:48 AM,0,oui,BIOLstudent
CAMO_7382_2288,yes,F,NA,2003,2,Brevet_des_colleges_BEPC,no,Etats-Unis,souvent,An,30/03/22,04:58:20 AM,0,non,NULL
CAMO_4418_2288,yes,F,NA,2003,6,High_School,no,,parfois,An,30/03/22,06:55:27 AM,0,oui,NULL
CAMO_8607_2288,yes,F,NA,2002,5,Assoc_Degree_or_Bachelors_Degree,no,Etats-Unis,non,An,30/03/22,07:13:43 AM,0,oui,BIOLstudent
CAMO_6998_2288,yes,F,NA,2002,11,Assoc_Degree_or_Bachelors_Degree,no,,parfois,Jamais,30/03/22,07:20:44 AM,0,oui,NULL
CAMO_6615_2288,no,F,NA,2001,2,Assoc_Degree_or_Bachelors_Degree,no,,NULL,NULL,30/03/22,04:54:05 PM,0,non,NULL
CAMO_870_2288,yes,H,NA,2002,4,Assoc_Degree_or_Bachelors_Degree,no,,non,Jamais,30/03/22,04:57:34 PM,0,oui,NULL
CAMO_2627_2288,yes,F,NA,2003,4,High_School,no,,Quotidiennement,Mens,30/03/22,05:09:23 PM,0,non,NULL
CAMO_2598_2288,yes,F,NA,2003,3,High_School,no,Etats-Unis,Quotidiennement,An,30/03/22,05:28:57 PM,0,oui,BIOLstudent
CAMO_4947_2288,yes,F,NA,2001,4,High_School,no,Etats-Unis,non,Mens,30/03/22,05:37:38 PM,0,oui,BIOLstudent
CAMO_2045_2288,yes,F,NA,2002,12,High_School,no,Etats-Unis,parfois,An,30/03/22,06:39:08 PM,0,oui,BIOLstudent
CAMO_5239_2288,yes,F,NA,2002,3,High_School,no,Etats-Unis,non,Jamais,30/03/22,06:58:27 PM,0,oui,BIOLstudent
CAMO_8074_2288,yes,F,NA,2002,9,High_School,no,Etats-Unis,parfois,Jamais,30/03/22,07:12:28 PM,0,oui,BIOLstudent
CAMO_6318_2289,yes,F,NA,2003,3,Assoc_Degree_or_Bachelors_Degree,no,Etats-Unis,parfois,An,31/03/22,12:15:17 AM,0,oui,BIOLstudent
CAMO_9692_2289,yes,H,NA,2001,11,High_School,no,Etats-Unis,non,An,31/03/22,10:01:27 AM,0,oui,BIOLstudent
CAMO_233_2289,yes,F,NA,1999,8,Assoc_Degree_or_Bachelors_Degree,no,,Quotidiennement,An,31/03/22,08:46:51 PM,0,oui,NULL
CAMO_5561_2289,yes,F,NA,2001,2,High_School,no,Etats-Unis,non,An,31/03/22,09:41:35 PM,0,oui,BIOLstudent
CAMO_8949_2289,yes,F,NA,2002,8,High_School,no,Etats-Unis,souvent,Mens,31/03/22,09:53:42 PM,0,oui,BIOLstudent
CAMO_1978_2289,yes,F,NA,2003,6,High_School,no,Etats-Unis,parfois,An,31/03/22,09:54:56 PM,0,oui,BIOLstudent
CAMO_2817_2289,yes,H,NA,1965,7,Graduate Degree ,no,,non,An,31/03/22,11:00:36 PM,0,oui,NULL
CAMO_9578_2290,yes,H,NA,2003,4,Assoc_Degree_or_Bachelors_Degree,no,Etats-Unis,parfois,An,01/04/22,12:24:48 AM,0,oui,BIOLstudent
CAMO_6351_2290,yes,H,NA,2003,1,High_School,no,Etats-Unis,non,An,01/04/22,01:20:46 AM,0,oui,BIOLstudent
CAMO_3415_2290,yes,F,NA,2001,11,High_School,no,Etats-Unis,non,Jamais,01/04/22,03:24:43 AM,0,oui,BIOLstudent
CAMO_9202_2290,yes,H,NA,1998,4,High_School,no,Etats-Unis,non,Jamais,01/04/22,05:27:14 AM,0,oui,BIOLstudent
CAMO_9086_2290,yes,F,NA,2003,5,High_School,no,Etats-Unis,non,Mens,01/04/22,05:33:43 AM,0,oui,BIOLstudent
CAMO_2524_2290,yes,F,NA,2002,5,High_School,no,Etats-Unis,non,An,01/04/22,05:45:17 AM,0,oui,BIOLstudent
CAMO_6793_2290,yes,H,NA,2001,10,Assoc_Degree_or_Bachelors_Degree,no,,non,An,01/04/22,06:58:56 AM,0,non,NULL
CAMO_3971_2290,yes,F,NA,2000,9,Assoc_Degree_or_Bachelors_Degree,no,Etats-Unis,non,Jamais,01/04/22,03:14:12 PM,0,oui,BIOLstudent
CAMO_2518_2290,yes,H,NA,2003,9,High_School,no,,parfois,Mens,01/04/22,03:37:26 PM,0,non,NULL
CAMO_6148_2290,yes,H,NA,1996,6,Assoc_Degree_or_Bachelors_Degree,no,,non,Jamais,01/04/22,04:13:05 PM,0,non,NULL
CAMO_4271_2290,yes,F,NA,2002,9,High_School,no,Etats-Unis,non,Jamais,01/04/22,04:13:30 PM,0,oui,BIOLstudent
CAMO_3595_2290,yes,F,NA,2002,2,High_School,no,,non,Mens,01/04/22,10:29:32 PM,0,oui,NULL
CAMO_5114_2291,no,F,NA,2004,7,Assoc_Degree_or_Bachelors_Degree,no,,NULL,NULL,02/04/22,02:09:04 AM,0,non,NULL
CAMO_4754_2291,yes,F,NA,2003,3,High_School,no,Etats-Unis,souvent,An,02/04/22,03:38:04 AM,0,oui,BIOLstudent
